bgc_id	compound	tax_id	strain	species	genus	family	order	class	phylum	clade	superkingdom	species group	section	suborder	subclass	subphylum	subkingdom	kingdom	subgenus	subspecies	species subgroup	subfamily	varietas	serotype	tribe	subtribe
BGC0001594	fischerindole L	83542	Fischerella muscicola UTEX 1829	Fischerella muscicola	Fischerella	Hapalosiphonaceae	Nostocales		Cyanobacteria	Terrabacteria group	Bacteria															
BGC0001595	fischerindole	1930929		Fischerella sp. SAG 46.79	Fischerella	Hapalosiphonaceae	Nostocales		Cyanobacteria	Terrabacteria group	Bacteria															
BGC0001596	fluostatins M-Q	1888		Streptomyces albus	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001597	fluvirucin B2	1752060		Actinomadura fulva	Actinomadura	Thermomonosporaceae	Streptosporangiales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria									Actinomadura fulva subsp. indica						
BGC0001598	foxicins A-D	42236		Streptomyces diastatochromogenes	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001599	fragin	1055524	Burkholderia cenocepacia H111	Burkholderia cenocepacia	Burkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	Burkholderia cepacia complex														
BGC0001600	fusarielin H	5518		Fusarium graminearum	Fusarium	Nectriaceae	Hypocreales	Sordariomycetes	Ascomycota	Opisthokonta	Eukaryota	Fusarium sambucinum species complex			Hypocreomycetidae	Pezizomycotina	Dikarya	Fungi								
BGC0001601	gassericin-S	1596		Lactobacillus gasseri	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria															
BGC0001602	gassericin-T	1596		Lactobacillus gasseri	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria															
BGC0001603	gentamicin	1877		Micromonospora echinospora	Micromonospora	Micromonosporaceae	Micromonosporales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001604	gibberellin	5127		Fusarium fujikuroi	Fusarium	Nectriaceae	Hypocreales	Sordariomycetes	Ascomycota	Opisthokonta	Eukaryota	Fusarium fujikuroi species complex			Hypocreomycetidae	Pezizomycotina	Dikarya	Fungi								
BGC0001605	gibberellin	394	Sinorhizobium fredii NGR234	Sinorhizobium fredii	Sinorhizobium	Rhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria		Bacteria	Sinorhizobium fredii group														
BGC0001606	gibepyrone-A	1279085	Fusarium fujikuroi IMI 58289	Fusarium fujikuroi	Fusarium	Nectriaceae	Hypocreales	Sordariomycetes	Ascomycota	Opisthokonta	Eukaryota	Fusarium fujikuroi species complex			Hypocreomycetidae	Pezizomycotina	Dikarya	Fungi								
BGC0001607	gilvusmycin	1476877		Streptomyces sp. NRRL B-1347	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001608	glidopeptin	413882		Schlegelella brevitalea	Schlegelella	Sphaerotilaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria															
BGC0001609	gliovirin	413071	Trichoderma virens Gv29-8	Trichoderma virens	Trichoderma	Hypocreaceae	Hypocreales	Sordariomycetes	Ascomycota	Opisthokonta	Eukaryota				Hypocreomycetidae	Pezizomycotina	Dikarya	Fungi								
BGC0001610	gougerotin	387850		Streptomyces ahygroscopicus	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria									Streptomyces ahygroscopicus subsp. wuzhouensis						
BGC0001611	guangnanmycin	1703943		Streptomyces sp. CB01883	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001612	ambiguine H isonitrile	230521	Fischerella ambigua UTEX 1903	Fischerella ambigua	Fischerella	Hapalosiphonaceae	Nostocales		Cyanobacteria	Terrabacteria group	Bacteria															
BGC0001614	hassallidin E	671068	Planktothrix serta PCC 8927	Planktothrix serta	Planktothrix	Microcoleaceae	Oscillatoriales		Cyanobacteria	Terrabacteria group	Bacteria				Oscillatoriophycideae											
BGC0001615	hexose-palythine-serine	1885250	Heteroscytonema crispum UCFS10	Heteroscytonema crispum	Heteroscytonema	Heteroscytonemataceae	Nostocales		Cyanobacteria	Terrabacteria group	Bacteria															
BGC0001616	himeic acid A	34381		Aspergillus japonicus	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Opisthokonta	Eukaryota				Eurotiomycetidae	Pezizomycotina	Dikarya	Fungi								
BGC0001617	hirsutene	721885	Stereum hirsutum FP-91666 SS1	Stereum hirsutum	Stereum	Stereaceae	Russulales	Agaricomycetes	Basidiomycota	Opisthokonta	Eukaryota					Agaricomycotina	Dikarya	Fungi								
BGC0001618	hyicin 3682	1284		Staphylococcus hyicus	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria															
BGC0001620	ilamycins	1893		Streptomyces atratus	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001621	imizoquin A	332952	Aspergillus flavus NRRL3357	Aspergillus flavus	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Opisthokonta	Eukaryota				Eurotiomycetidae	Pezizomycotina	Dikarya	Fungi	Aspergillus subgen. Circumdati							
BGC0001622	isatropolone A	1931		Streptomyces sp.	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001623	ishigamide	1670457		Streptomyces sp. MSC090213JE08	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001624	iso-A82775C	393283		Pestalotiopsis fici	Pestalotiopsis	Sporocadaceae	Xylariales	Sordariomycetes	Ascomycota	Opisthokonta	Eukaryota				Xylariomycetidae	Pezizomycotina	Dikarya	Fungi								
BGC0001625	isofuranonaphthoquinone	1703943		Streptomyces sp. CB01883	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001626	isoindolinone	1283841	Stachybotrys chlorohalonata IBT 40285	Stachybotrys chlorohalonata	Stachybotrys	Stachybotryaceae	Hypocreales	Sordariomycetes	Ascomycota	Opisthokonta	Eukaryota				Hypocreomycetidae	Pezizomycotina	Dikarya	Fungi								
BGC0001627	isonitrile lipopeptides	83332	Mycobacterium tuberculosis H37Rv	Mycobacterium tuberculosis	Mycobacterium	Mycobacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria	Mycobacterium tuberculosis complex														
BGC0001628	JBIR-78	1962669		Kibdelosporangium sp. AK-AA56	Kibdelosporangium	Pseudonocardiaceae	Pseudonocardiales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001630	kasumigamide	312019		uncultured Candidatus Entotheonella sp.	Candidatus Entotheonella				Candidatus Tectomicrobia	Nitrospinae/Tectomicrobia group	Bacteria															
BGC0001631	kasumigamide	449440	Microcystis aeruginosa NIES-87	Microcystis aeruginosa	Microcystis	Microcystaceae	Chroococcales		Cyanobacteria	Terrabacteria group	Bacteria				Oscillatoriophycideae											
BGC0001632	kawaguchipeptin A	449441	Microcystis aeruginosa NIES-88	Microcystis aeruginosa	Microcystis	Microcystaceae	Chroococcales		Cyanobacteria	Terrabacteria group	Bacteria				Oscillatoriophycideae											
BGC0001633	ketomemicin B3	1223523	Streptomyces mobaraensis NBRC 13819 = DSM 40847	Streptomyces mobaraensis	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001634	keywimysin	1463870		Streptomyces sp. NRRL F-5702	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001635	kistamicin A	1909395		Nonomuraea sp. ATCC 55076	Nonomuraea	Streptosporangiaceae	Streptosporangiales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001636	KK-1	95742		Curvularia clavata	Curvularia	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			Pleosporineae	Pleosporomycetidae	Pezizomycotina	Dikarya	Fungi								
BGC0001637	kleboxymycin	571		Klebsiella oxytoca	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria															
BGC0001638	klebsazolicin	574		Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria									Klebsiella pneumoniae subsp. ozaenae						
BGC0001639	klebsidin	573		Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria															
BGC0001640	kocurin	1275		Kocuria rosea	Kocuria	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001641	kolossin	243265	Photorhabdus laumondii subsp. laumondii TTO1	Photorhabdus laumondii	Photorhabdus	Morganellaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria									Photorhabdus laumondii subsp. laumondii						
BGC0001642	koraiol	1279085	Fusarium fujikuroi IMI 58289	Fusarium fujikuroi	Fusarium	Nectriaceae	Hypocreales	Sordariomycetes	Ascomycota	Opisthokonta	Eukaryota	Fusarium fujikuroi species complex			Hypocreomycetidae	Pezizomycotina	Dikarya	Fungi								
BGC0001644	lacunalides	1445510	Gynuella sunshinyii YC6258	Gynuella sunshinyii	Gynuella	Saccharospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria		Bacteria															
BGC0001645	lagmysin	1463881		Streptomyces sp. NRRL S-118	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001646	lagriamide	28095		Burkholderia gladioli	Burkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria															
BGC0001647	lagunapyrone A	1857892		Streptomyces sp. MP131-18	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001648	lasalocid	1931		Streptomyces sp.	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001649	lavendiol	1914		Streptomyces lavendulae	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001650	Le-pyrrolopyrazines	69		Lysobacter enzymogenes	Lysobacter	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria		Bacteria															
BGC0001651	legionaminic acid	203275	Tannerella forsythia 92A2	Tannerella forsythia	Tannerella	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidota	FCB group	Bacteria															
BGC0001652	limazepine C	563922		Streptomyces sp. ICBB 8177	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001653	linfuranone B	718014		Microbispora sp. GMKU363	Microbispora	Streptosporangiaceae	Streptosporangiales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001654	lipooligosaccharide	226186	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidota	FCB group	Bacteria															
BGC0001655	LP2006	1245473	Nocardiopsis alba DSM 43377	Nocardiopsis alba	Nocardiopsis	Nocardiopsaceae	Streptosporangiales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001656	luminaolide	671071	Planktothrix paucivesiculata PCC 9631	Planktothrix paucivesiculata	Planktothrix	Microcoleaceae	Oscillatoriales		Cyanobacteria	Terrabacteria group	Bacteria				Oscillatoriophycideae											
BGC0001657	lysocin	1809648		Lysobacter sp. RH2180-5	Lysobacter	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria		Bacteria															
BGC0001658	macrotermycins	1825094		Amycolatopsis sp. M39	Amycolatopsis	Pseudonocardiaceae	Pseudonocardiales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001659	mangicol A	61235		Fusarium equiseti	Fusarium	Nectriaceae	Hypocreales	Sordariomycetes	Ascomycota	Opisthokonta	Eukaryota	Fusarium incarnatum-equiseti species complex			Hypocreomycetidae	Pezizomycotina	Dikarya	Fungi								
BGC0001660	mathermycin	531310		Marinactinospora thermotolerans	Marinactinospora	Nocardiopsaceae	Streptosporangiales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001661	mayamycin	1931		Streptomyces sp.	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001663	merocyclophane C	1929948		Nostoc sp. UIC 10110	Nostoc	Nostocaceae	Nostocales		Cyanobacteria	Terrabacteria group	Bacteria															
BGC0001664	merosterol	1680591		Scytonema sp. PCC 10023	Scytonema	Scytonemataceae	Nostocales		Cyanobacteria	Terrabacteria group	Bacteria															
BGC0001665	methylated alkyl-resorcinol	216594	Mycobacterium marinum M	Mycobacterium marinum	Mycobacterium	Mycobacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria	Mycobacterium ulcerans group														
BGC0001666	microansamycin	1245497		Micromonospora sp. HK160111	Micromonospora	Micromonosporaceae	Micromonosporales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001667	microcystin-LR	548826		Fischerella sp. CENA161	Fischerella	Hapalosiphonaceae	Nostocales		Cyanobacteria	Terrabacteria group	Bacteria															
BGC0001668	EQ-4	227321	Aspergillus nidulans FGSC A4	Aspergillus nidulans	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Opisthokonta	Eukaryota				Eurotiomycetidae	Pezizomycotina	Dikarya	Fungi	Aspergillus subgen. Nidulantes							
BGC0001669	microvionin	33883		Microbacterium arborescens	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001670	monensin	1900		Streptomyces virginiae	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001671	monobactam	358		Agrobacterium tumefaciens	Agrobacterium	Rhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria		Bacteria	Agrobacterium tumefaciens complex														
BGC0001672	monobactam	1937528		[Flexibacter] sp. ATCC 35103	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	FCB group	Bacteria															
BGC0001674	MS-271	68239		Streptomyces mirabilis	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001675	murayaquinone	1943		Streptomyces griseoruber	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001677	mycophenolic acid	5082		Penicillium roqueforti	Penicillium	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Opisthokonta	Eukaryota				Eurotiomycetidae	Pezizomycotina	Dikarya	Fungi								
BGC0001678	mycosporine-like amino acids (MAAs)	1563115	Symbiodinium sp. clade A Y106	Symbiodinium sp. clade A	Symbiodinium	Symbiodiniaceae	Suessiales	Dinophyceae		Sar	Eukaryota															
BGC0001679	N-Acetyltryptophan	227321	Aspergillus nidulans FGSC A4	Aspergillus nidulans	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Opisthokonta	Eukaryota				Eurotiomycetidae	Pezizomycotina	Dikarya	Fungi	Aspergillus subgen. Nidulantes							
BGC0001680	N-acyl alanine	709797		Bradyrhizobiaceae bacterium SG-6C		Nitrobacteraceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria		Bacteria															
BGC0001681	N-acyl glycine	862962	Bacteroides fragilis 638R	Bacteroides fragilis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidota	FCB group	Bacteria															
BGC0001682	N-acyl lysine/ornithine	557722	Pseudomonas aeruginosa LESB58	Pseudomonas aeruginosa	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	Pseudomonas aeruginosa group														
BGC0001683	N-acyl serinol	665959		Bacillus sp. 2_A_57_CT2	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria															
BGC0001684	N-acyloxyacyl glutamine	244366		Klebsiella variicola	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria															
BGC0001685	N-acyloxyacyl lysine	883121	Raoultella ornithinolytica 10-5246	Raoultella ornithinolytica	Raoultella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria															
BGC0001686	N-octanoyl-Met-Phe-H	1262820		Clostridium sp. CAG:567	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Terrabacteria group	Bacteria															
BGC0001687	N-tetradecanoyl tyrosine	1091567		uncultured bacterium CSL12							Bacteria															
BGC0001690	natamycin	553510		Streptomyces gilvosporeus	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001692	nematophin	406817	Xenorhabdus nematophila ATCC 19061	Xenorhabdus nematophila	Xenorhabdus	Morganellaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria															
BGC0001693	nenestatin	1877		Micromonospora echinospora	Micromonospora	Micromonosporaceae	Micromonosporales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001694	meoabyssomicin	188770		Streptomyces koyangensis	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria	Streptomyces aurantiacus group														
BGC0001695	neoantimycin	1653203		Streptomyces conglobatus	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001696	neothioviridamide	1931		Streptomyces sp.	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001699	nidulanin A	227321	Aspergillus nidulans FGSC A4	Aspergillus nidulans	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Opisthokonta	Eukaryota				Eurotiomycetidae	Pezizomycotina	Dikarya	Fungi	Aspergillus subgen. Nidulantes							
BGC0001700	niphimycins C-E	2070498		Streptomyces sp. IMB7-145	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001701	nisin O	40520		Blautia obeum	Blautia	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Terrabacteria group	Bacteria															
BGC0001702	nocamycin	103733		Saccharothrix syringae	Saccharothrix	Pseudonocardiaceae	Pseudonocardiales	Actinomycetia	Actinobacteria	Terrabacteria group	Bacteria															
BGC0001703	nocuolin A	1570104		Nostoc sp. CCAP 1453/38	Nostoc	Nostocaceae	Nostocales		Cyanobacteria	Terrabacteria group	Bacteria															
