bgc_id	compound	tax_id	strain	species	genus	family	order	class	phylum	kingdom	domain	cellular root	subclass	clade	subspecies	suborder	species group	species subgroup	varietas	serotype	subphylum	subkingdom	subfamily	isolate	subgenus	realm	acellular root	tribe	subtribe
BGC0001751	pyxipyrrolone A	2012863		Pyxidicoccus sp. MCy9557	Pyxidicoccus	Myxococcaceae	Myxococcales	Myxococcia	Myxococcota	Pseudomonadati	Bacteria	cellular organisms				Cystobacterineae													
BGC0001752	qinichelins	1488406		Streptomyces roseifaciens	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001753	radamycin	66858		Streptomyces globisporus	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms			Streptomyces globisporus subsp. globisporus		Streptomyces griseus group	Streptomyces albovinaceus subgroup											
BGC0001755	reedsmycin A	1931		Streptomyces sp.	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001757	rhabduscin	406817	Xenorhabdus nematophila ATCC 19061	Xenorhabdus nematophila	Xenorhabdus	Morganellaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0001758	rhizomide A	882378	Mycetohabitans rhizoxinica HKI 454	Mycetohabitans rhizoxinica	Mycetohabitans	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0001759	rifamorpholine A	37632		Amycolatopsis sp.	Amycolatopsis	Pseudonocardiaceae	Pseudonocardiales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001760	rimosamide	1265868	Streptomyces rimosus subsp. rimosus ATCC 10970	Streptomyces rimosus	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms			Streptomyces rimosus subsp. rimosus														
BGC0001761	ripostatin A	56		Sorangium cellulosum	Sorangium	Polyangiaceae	Polyangiales		Myxococcota	Pseudomonadati	Bacteria	cellular organisms	Polyangia																
BGC0001762	rubrolone A	1912612		Streptomyces sp. KIB-H033	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001763	rufomycin	1893		Streptomyces atratus	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001764	s56-p1	1898652		Streptomyces sp. SoC090715LN-17	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001765	salecan	358		Agrobacterium tumefaciens	Agrobacterium	Rhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms					Agrobacterium tumefaciens complex												
BGC0001767	salinichelin A	1169181	Salinispora pacifica CNY331	Salinispora pacifica	Salinispora	Micromonosporaceae	Micromonosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001769	saquayamycin A	1931		Streptomyces sp.	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001770	sceliphrolactam	1849710		Streptomyces sp. SD85	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001771	scleric acid	1957		Streptomyces sclerotialus	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001772	scytophycin	2055235		Anabaena sp. UHCC 0451	Anabaena	Nostocaceae	Nostocales	Cyanophyceae	Cyanobacteriota	Bacillati	Bacteria	cellular organisms		Cyanobacteriota/Melainabacteria group															
BGC0001773	selvamicin	1690815		Pseudonocardia sp. HH130630-07	Pseudonocardia	Pseudonocardiaceae	Pseudonocardiales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001774	spicamycin	68197		Streptomyces fimbriatus	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001778	showdomycin	68268		Streptomyces showdoensis	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001779	siamycin	40318		Streptomyces nodosus	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001780	siphonazole	2002978		Herpetosiphon sp. B060	Herpetosiphon	Herpetosiphonaceae	Herpetosiphonales	Chloroflexia	Chloroflexota	Bacillati	Bacteria	cellular organisms																	
BGC0001781	sphaericin	161355		Planomonospora sphaerica	Planomonospora	Streptosporangiaceae	Streptosporangiales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001782	spiroindimicin A	2878388		Streptomyces marincola	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001783	streptonigrin	1888		Streptomyces albus	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001785	streptovaricin	68270		Streptomyces spectabilis	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001786	subterisin	48936		Novosphingobium subterraneum	Novosphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0001787	suicin 3908	1307		Streptococcus suis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Bacillota	Bacillati	Bacteria	cellular organisms																	
BGC0001788	suicin 65	1307		Streptococcus suis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Bacillota	Bacillati	Bacteria	cellular organisms																	
BGC0001789	suicin 90-1330	1307		Streptococcus suis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Bacillota	Bacillati	Bacteria	cellular organisms																	
BGC0001790	sulfazecin	1912599		Paraburkholderia acidicola	Paraburkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0001791	sunshinamide	1445510	Gynuella sunshinyii YC6258	Gynuella sunshinyii	Gynuella	Saccharospirillaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0001792	surugamide A	1886		Streptomyces albidoflavus	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms					Streptomyces albidoflavus group												
BGC0001795	swinholide A	2055236		Nostoc sp. UHCC 0450	Nostoc	Nostocaceae	Nostocales	Cyanophyceae	Cyanobacteriota	Bacillati	Bacteria	cellular organisms		Cyanobacteriota/Melainabacteria group															
BGC0001796	tauramamide	1121121	Brevibacillus laterosporus DSM 25	Brevibacillus laterosporus	Brevibacillus	Paenibacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	cellular organisms																	
BGC0001797	telomestatin	1892		Streptomyces anulatus	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms					Streptomyces griseus group	Streptomyces anulatus subgroup											
BGC0001800	theonellamide	1652106		Candidatus Entotheonella serta	Candidatus Entotheonella	Candidatus Entotheonellaceae	Candidatus Entotheonellales	Candidatus Entotheonellia	Candidatus Tectimicrobiota	Pseudomonadati	Bacteria	cellular organisms		Nitrospinota/Tectimicrobiota group															
BGC0001801	thiazostatin	953739	Streptomyces venezuelae ATCC 10712	Streptomyces venezuelae	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001802	thioholgamide A	1428626		Streptomyces malaysiense	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001806	tolaasin A	29442		Pseudomonas tolaasii	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms					Pseudomonas fluorescens group												
BGC0001807	totopotensamide A	68249		Streptomyces pactum	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001808	toyocamycin	42236		Streptomyces diastatochromogenes	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001809	trans-aconitic acid	541229	Bacillus thuringiensis serovar chinensis CT-43	Bacillus thuringiensis	Bacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	cellular organisms					Bacillus cereus group												
BGC0001810	trehangelin	338584		Polymorphospora rubra	Polymorphospora	Micromonosporaceae	Micromonosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001812	tylactone	2008351		Micromonospora chalcea	Micromonospora	Micromonosporaceae	Micromonosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms			Micromonospora chalcea subsp. izumensis														
BGC0001813	tyrobetaine	1463930		Streptomyces sp. NRRL WC-3703	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001814	ulleungmycin	2052824		Streptomyces sp. KCB13F003	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001816	valactamide A	1955450		Shuttle vector AtFAC9J20																									
BGC0001817	vancosamine	1582798		Streptomyces sp. WAC2288	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001818	vazabitide A	1213862		Streptomyces sp. SANK 60404	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001819	Venemycin	54571		Streptomyces venezuelae	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001822	vioprolide A	1965334		Cystobacter sp.	Cystobacter	Archangiaceae	Myxococcales	Myxococcia	Myxococcota	Pseudomonadati	Bacteria	cellular organisms				Cystobacterineae													
BGC0001823	weishanmycin	2020327		Streptomyces sp. CB02120-2	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001824	xefoampeptides A-G	40578		Xenorhabdus beddingii	Xenorhabdus	Morganellaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0001825	xenematide	1437823	Xenorhabdus nematophila AN6/1	Xenorhabdus nematophila	Xenorhabdus	Morganellaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0001826	xeneprotides A-C	1851571		Xenorhabdus sp. KJ12.1	Xenorhabdus	Morganellaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0001828	griseochelin	1911		Streptomyces griseus	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms					Streptomyces griseus group	Streptomyces griseus subgroup											
BGC0001830	rosamicin	351187		Salinispora pacifica	Salinispora	Micromonosporaceae	Micromonosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001831	alkylpyrone-407	246197	Myxococcus xanthus DK 1622	Myxococcus xanthus	Myxococcus	Myxococcaceae	Myxococcales	Myxococcia	Myxococcota	Pseudomonadati	Bacteria	cellular organisms				Cystobacterineae													
BGC0001833	icosalide A	28095		Burkholderia gladioli	Burkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0001834	argyrin	764904		Cystobacter sp. SBCb004	Cystobacter	Archangiaceae	Myxococcales	Myxococcia	Myxococcota	Pseudomonadati	Bacteria	cellular organisms				Cystobacterineae													
BGC0001835	gynuellalide	1445510	Gynuella sunshinyii YC6258	Gynuella sunshinyii	Gynuella	Saccharospirillaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0001836	tartrolon D	1445510	Gynuella sunshinyii YC6258	Gynuella sunshinyii	Gynuella	Saccharospirillaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0001837	leptolyngbyalide A	102129		Leptolyngbya sp. PCC 7375	Leptolyngbya	Leptolyngbyaceae	Leptolyngbyales	Cyanophyceae	Cyanobacteriota	Bacillati	Bacteria	cellular organisms		Cyanobacteriota/Melainabacteria group															
BGC0001838	WLIP	303		Pseudomonas putida	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms					Pseudomonas putida group												
BGC0001840	detoxin S1	1463899		Streptomyces sp. NRRL S-325	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001841	detoxin P1	330084		Amycolatopsis jejuensis	Amycolatopsis	Pseudonocardiaceae	Pseudonocardiales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001842	gacamide A	205922	Pseudomonas fluorescens Pf0-1	Pseudomonas fluorescens	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms					Pseudomonas fluorescens group												
BGC0001843	tridecaptin M	2487928		Paenibacillus sp. M-152	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	cellular organisms																	
BGC0001844	holrhizin A	882378	Mycetohabitans rhizoxinica HKI 454	Mycetohabitans rhizoxinica	Mycetohabitans	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0001845	alpiniamide	2305222		Streptomyces sp. CBMAI 2042	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001846	valinomycin	2305222		Streptomyces sp. CBMAI 2042	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001847	1-carbapen-2-em-3-carboxylic acid	554		Pectobacterium carotovorum	Pectobacterium	Pectobacteriaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0001848	diazaquinomycin H	2201999		Micromonospora sp. B006	Micromonospora	Micromonosporaceae	Micromonosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001849	thiovarsolin A	67373		Streptomyces varsoviensis	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001850	diazaquinomycin A	1510026		Streptomyces sp. F001	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001851	komodoquinone B	285574		Streptomyces erythrochromogenes	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001852	komodoquinone B	1463904		Streptomyces sp. NRRL S-378	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001853	Largimycin A1	41951		Streptomyces argillaceus	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001856	caniferolide A	285557		Streptomyces caniferus	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001859	fosfomycin	317		Pseudomonas syringae	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms					Pseudomonas syringae group	Pseudomonas syringae group genomosp. 1											
BGC0001860	thiomuracin	469371	Thermobispora bispora DSM 43833	Thermobispora bispora	Thermobispora	Streptosporangiaceae	Streptosporangiales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001861	bacillicin BAG2O	1053176	Bacillus cereus BAG2O-1	Bacillus cereus	Bacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	cellular organisms					Bacillus cereus group												
BGC0001863	bacillicn CER074	1405		Bacillus mycoides	Bacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	cellular organisms					Bacillus cereus group												
BGC0001864	listeriocytocin	879089	Listeria monocytogenes SLCC2540	Listeria monocytogenes	Listeria	Listeriaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	cellular organisms																	
BGC0001867	prochlorosins	74547	Prochlorococcus marinus str. MIT 9313	Prochlorococcus marinus	Prochlorococcus	Prochlorococcaceae	Synechococcales	Cyanophyceae	Cyanobacteriota	Bacillati	Bacteria	cellular organisms		Cyanobacteriota/Melainabacteria group															
BGC0001868	iodinin	1427518	Xenorhabdus szentirmaii DSM 16338	Xenorhabdus szentirmaii	Xenorhabdus	Morganellaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0001869	griseoluteic acid	1427518	Xenorhabdus szentirmaii DSM 16338	Xenorhabdus szentirmaii	Xenorhabdus	Morganellaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0001870	putrebactin	290110		Xenorhabdus budapestensis	Xenorhabdus	Morganellaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0001872	fabclavine-polyamine	406818	Xenorhabdus bovienii SS-2004	Xenorhabdus bovienii	Xenorhabdus	Morganellaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0001873	pyrrolizixenamide A	1427518	Xenorhabdus szentirmaii DSM 16338	Xenorhabdus szentirmaii	Xenorhabdus	Morganellaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0001875	nargenicin A1	12908																											
BGC0001876	thalassospiramide A	1283305		Thalassospira sp. CNJ-328	Thalassospira	Thalassospiraceae	Rhodospirillales	Alphaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0001877	cyphomycin	2601673		Streptomyces sp. ISID311	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001878	detoxin N2	1476877		Streptomyces sp. NRRL B-1347	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001879	type R and F tailocins	294		Pseudomonas fluorescens	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms					Pseudomonas fluorescens group												
BGC0001880	scytodecamide	2304196		Scytonema sp. UIC 10036	Scytonema	Scytonemataceae	Nostocales	Cyanophyceae	Cyanobacteriota	Bacillati	Bacteria	cellular organisms		Cyanobacteriota/Melainabacteria group															
BGC0001884	aranazole A	1174528		Fischerella sp. PCC 9339	Fischerella	Hapalosiphonaceae	Nostocales	Cyanophyceae	Cyanobacteriota	Bacillati	Bacteria	cellular organisms		Cyanobacteriota/Melainabacteria group															
BGC0001885	oxazolepoxidomycin A	1463850		Streptomyces sp. NRRL F-4335	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001887	huazacin	527030	Bacillus thuringiensis serovar huazhongensis BGSC 4BD1	Bacillus thuringiensis	Bacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	cellular organisms					Bacillus cereus group												
BGC0001889	fusilassin	269800	Thermobifida fusca YX	Thermobifida fusca	Thermobifida	Nocardiopsidaceae	Streptosporangiales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0001890	Amphi-enterobactin 1	1224742	Vibrio campbellii CAIM 519 = NBRC 15631 = ATCC 25920	Vibrio campbellii	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms					Vibrio harveyi group												
